Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha
1221,1007751,5400000,1534352099000,0.00164,0.00121,0.000931,0.999,0.000663,nan,0.268,0.0,0.732,1.0,0.268,0.836,0.164,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1243,1028969,5500000,1534355823000,0.00132,0.00121,0.000932,0.999,0.000664,nan,0.267,0.0,0.733,1.0,0.267,0.832,0.168,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1270,1049354,5600000,1534359354000,0.00132,0.00121,0.000929,0.999,0.000661,nan,0.268,0.0,0.732,1.0,0.268,0.834,0.166,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1312,1069738,5700000,1534362421000,0.00151,0.00123,0.000936,0.999,0.000665,nan,0.27,0.0,0.73,1.0,0.27,0.829,0.171,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1340,1079360,6000000,1534387000000,0.00318,0.00124,0.000956,0.999,0.000694,nan,0.255,0.0,0.745,1.0,0.255,0.794,0.206,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1378,1099928,6100000,1534391894000,0.00208,0.00125,0.00096,0.999,0.000696,nan,0.256,0.0,0.744,1.0,0.256,0.791,0.209,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1418,1122242,6200000,1534395699000,0.00195,0.00126,0.000968,0.999,0.000701,nan,0.257,0.0,0.743,1.0,0.257,0.787,0.213,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1450,1144854,6300000,1534397928000,0.00177,0.00127,0.000964,0.999,0.000697,nan,0.259,0.0,0.741,1.0,0.259,0.788,0.212,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1474,1167175,6400000,1534400142000,0.0016,0.00126,0.000962,0.999,0.000695,nan,0.26,0.0,0.74,1.0,0.26,0.787,0.213,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1494,1189475,6500000,1534401980000,0.00147,0.00126,0.000956,0.999,0.00069,nan,0.261,0.0,0.739,1.0,0.261,0.788,0.212,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1510,1209914,6600000,1534403754000,0.00136,0.00125,0.000948,0.999,0.000683,nan,0.261,0.0,0.739,1.0,0.261,0.791,0.209,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1533,1230404,6700000,1534405748000,0.00133,0.00125,0.000944,0.999,0.00068,nan,0.262,0.0,0.738,1.0,0.262,0.792,0.208,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1547,1251931,6800000,1534407692000,0.000965,0.00124,0.000937,0.998,0.000675,nan,0.262,0.0,0.738,1.0,0.262,0.793,0.207,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1579,1274300,6900000,1534409775000,0.00125,0.00124,0.000934,0.998,0.00067,nan,0.265,0.0,0.735,1.0,0.265,0.793,0.207,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1598,1296846,7000000,1534411756000,0.00109,0.00123,0.000929,0.998,0.000666,nan,0.265,0.0,0.735,1.0,0.265,0.794,0.206,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1616,1318720,7100000,1534413572000,0.00102,0.00123,0.000923,0.998,0.000662,nan,0.266,0.0,0.734,1.0,0.266,0.794,0.206,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1644,1340917,7200000,1534415178000,0.00107,0.00123,0.000919,0.998,0.000657,nan,0.268,0.0,0.732,1.0,0.268,0.795,0.205,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1665,1363563,7300000,1534416750000,0.00105,0.00122,0.000915,0.998,0.000653,nan,0.268,0.0,0.732,1.0,0.268,0.795,0.205,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1693,1385582,7400000,1534418460000,0.00108,0.00122,0.000914,0.998,0.000652,nan,0.269,0.0,0.731,1.0,0.269,0.794,0.206,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1709,1407183,7500000,1534420152000,0.00104,0.00121,0.000918,0.998,0.000658,nan,0.267,0.0,0.733,1.0,0.267,0.788,0.212,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1730,1429015,7600000,1534421958000,0.00103,0.00121,0.000919,0.998,0.000659,nan,0.266,0.0,0.734,1.0,0.266,0.785,0.215,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1758,1451529,7700000,1534424198000,0.00105,0.00121,0.000919,0.998,0.000659,nan,0.267,0.0,0.733,1.0,0.267,0.783,0.217,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1794,1473276,7800000,1534426507000,0.00111,0.00122,0.000916,0.998,0.000654,nan,0.269,0.0,0.731,1.0,0.269,0.784,0.216,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1822,1495169,7900000,1534428901000,0.00128,0.00122,0.000916,0.998,0.000654,nan,0.27,0.0,0.73,1.0,0.27,0.781,0.219,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1840,1516451,8000000,1534431501000,0.000962,0.00121,0.000917,0.998,0.000656,nan,0.269,0.0,0.731,1.0,0.269,0.778,0.222,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1885,1537982,8100000,1534434488000,0.00144,0.00123,0.000922,0.998,0.000659,nan,0.27,0.0,0.73,1.0,0.27,0.774,0.226,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1917,1558549,8200000,1534438303000,0.00147,0.00123,0.000922,0.998,0.000657,nan,0.271,0.0,0.729,1.0,0.271,0.773,0.227,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1957,1579793,8300000,1534442273000,0.00157,0.00124,0.000927,0.998,0.000661,nan,0.272,0.0,0.728,1.0,0.272,0.768,0.232,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
1978,1600730,8400000,1534445358000,0.00146,0.00124,0.000929,0.998,0.000663,nan,0.27,0.0,0.73,1.0,0.27,0.765,0.235,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
2014,1621105,8500000,1534448098000,0.00151,0.00124,0.000934,0.998,0.000667,nan,0.271,0.0,0.729,1.0,0.271,0.761,0.239,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
17,10299,400000,1534215666000,0.00165,0.00165,0.00114,0.998,0.000727,nan,0.347,0.0,0.653,1.0,0.347,0.81,0.19,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
51,33213,500000,1534221203000,0.00154,0.00154,0.00135,0.997,0.000979,nan,0.266,0.0,0.734,1.0,0.266,0.642,0.358,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
74,54299,600000,1534223933000,0.00136,0.00136,0.00112,0.997,0.000803,nan,0.274,0.0,0.726,1.0,0.274,0.705,0.295,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
108,74921,700000,1534225990000,0.00144,0.00144,0.00107,0.997,0.000735,nan,0.299,0.0,0.701,1.0,0.299,0.736,0.264,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
128,95586,800000,1534227870000,0.00134,0.00134,0.000943,0.997,0.000637,nan,0.311,0.0,0.689,1.0,0.311,0.8,0.2,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
152,116480,900000,1534229635000,0.0013,0.0013,0.000884,0.997,0.000586,nan,0.323,0.0,0.677,1.0,0.323,0.834,0.166,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
170,137419,1000000,1534231460000,0.000594,0.00124,0.000861,0.997,0.000581,nan,0.312,0.0,0.688,1.0,0.312,0.814,0.186,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
189,158977,1100000,1534233317000,0.000755,0.00119,0.00082,0.996,0.00055,nan,0.316,0.0,0.684,1.0,0.316,0.82,0.18,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
211,181597,1200000,1534235388000,0.000836,0.00116,0.000803,0.996,0.000538,nan,0.317,0.0,0.683,1.0,0.317,0.813,0.187,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
248,204809,1300000,1534237355000,0.00104,0.00121,0.000815,0.996,0.000538,nan,0.328,0.0,0.672,1.0,0.328,0.799,0.201,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
264,230586,1400000,1534238888000,0.000945,0.00114,0.000787,0.996,0.00052,nan,0.327,0.0,0.673,1.0,0.327,0.802,0.198,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
287,257584,1500000,1534240422000,0.000927,0.00111,0.000771,0.996,0.000507,nan,0.331,0.0,0.669,1.0,0.331,0.803,0.197,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
301,282783,1600000,1534241857000,0.000869,0.00106,0.000752,0.996,0.000498,nan,0.327,0.0,0.673,1.0,0.327,0.8,0.2,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
319,307687,1700000,1534243199000,0.00085,0.00104,0.000742,0.996,0.000493,nan,0.325,0.0,0.675,1.0,0.325,0.795,0.205,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
342,331981,1800000,1534244712000,0.000861,0.00103,0.000725,0.995,0.000476,nan,0.332,0.0,0.668,1.0,0.332,0.802,0.198,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
354,356322,1900000,1534246424000,0.000823,0.000993,0.000718,0.995,0.000477,nan,0.325,0.0,0.675,1.0,0.325,0.795,0.205,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
381,378604,2000000,1534248381000,0.000856,0.00101,0.000732,0.995,0.000489,nan,0.322,0.0,0.678,1.0,0.322,0.78,0.22,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
421,400674,2100000,1534250381000,0.000932,0.00105,0.000746,0.995,0.000494,nan,0.328,0.0,0.672,1.0,0.328,0.773,0.227,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
466,421981,2200000,1534252487000,0.00226,0.0011,0.000764,0.995,0.000501,nan,0.335,0.0,0.665,1.0,0.335,0.763,0.237,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
498,442995,2300000,1534254861000,0.00173,0.00112,0.000778,0.995,0.000511,nan,0.334,0.0,0.666,1.0,0.334,0.746,0.254,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
535,464310,2400000,1534257558000,0.00174,0.00115,0.000786,0.995,0.000515,nan,0.337,0.0,0.663,1.0,0.337,0.736,0.264,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
564,485656,2500000,1534260327000,0.00162,0.00116,0.000789,0.995,0.000516,nan,0.338,0.0,0.662,1.0,0.338,0.73,0.27,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
595,507668,2600000,1534263432000,0.00157,0.00117,0.000788,0.995,0.000514,nan,0.34,0.0,0.66,1.0,0.34,0.729,0.271,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
639,530650,2700000,1534266431000,0.00164,0.0012,0.000805,0.995,0.000523,nan,0.343,0.0,0.657,1.0,0.343,0.72,0.28,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
687,552845,2800000,1534269300000,0.00172,0.00124,0.000823,0.995,0.000533,nan,0.345,0.0,0.655,1.0,0.345,0.713,0.287,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
724,575138,2900000,1534272798000,0.00171,0.00126,0.000824,0.995,0.000531,nan,0.349,0.0,0.651,1.0,0.349,0.713,0.287,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
742,596856,3000000,1534275826000,0.000735,0.00124,0.000822,0.995,0.000533,nan,0.345,0.0,0.655,1.0,0.345,0.708,0.292,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
795,619609,3100000,1534279185000,0.0016,0.00128,0.000839,0.995,0.000541,nan,0.349,0.0,0.651,1.0,0.349,0.7,0.3,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
855,643042,3400000,1534307392000,0.0037,0.00133,0.000916,0.996,0.000628,nan,0.309,0.0,0.691,1.0,0.309,0.633,0.367,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
895,667409,3500000,1534310553000,0.00218,0.00134,0.000925,0.996,0.000633,nan,0.31,0.0,0.69,1.0,0.31,0.629,0.371,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
923,690626,3600000,1534313223000,0.00178,0.00134,0.000924,0.996,0.000632,nan,0.31,0.0,0.69,1.0,0.31,0.628,0.372,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
972,714518,3700000,1534315472000,0.00186,0.00136,0.000922,0.996,0.000625,nan,0.318,0.0,0.682,1.0,0.318,0.632,0.368,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
990,737963,3800000,1534317461000,0.00161,0.00134,0.000914,0.996,0.00062,nan,0.317,0.0,0.683,1.0,0.317,0.633,0.367,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1026,762756,3900000,1534319605000,0.00158,0.00135,0.000913,0.996,0.000617,nan,0.319,0.0,0.681,1.0,0.319,0.633,0.367,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1051,786929,4000000,1534321811000,0.00149,0.00134,0.00091,0.996,0.000614,nan,0.319,0.0,0.681,1.0,0.319,0.633,0.367,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1080,810837,4100000,1534324066000,0.00146,0.00133,0.000906,0.996,0.000611,nan,0.321,0.0,0.679,1.0,0.321,0.633,0.367,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1104,834559,4200000,1534325982000,0.0014,0.00132,0.000906,0.996,0.000612,nan,0.319,0.0,0.681,1.0,0.319,0.631,0.369,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1146,856516,4300000,1534327753000,0.00165,0.00134,0.000911,0.996,0.000614,nan,0.321,0.0,0.679,1.0,0.321,0.629,0.371,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1160,874996,4400000,1534329253000,0.000978,0.00133,0.000911,0.996,0.000618,nan,0.317,0.0,0.683,1.0,0.317,0.623,0.377,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1180,894409,4500000,1534330607000,0.001,0.00132,0.00091,0.996,0.000619,nan,0.315,0.0,0.685,1.0,0.315,0.62,0.38,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1210,912579,4600000,1534332371000,0.00119,0.00133,0.000914,0.996,0.000623,nan,0.314,0.0,0.686,1.0,0.314,0.616,0.384,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1231,931854,4700000,1534334282000,0.00117,0.00132,0.000911,0.996,0.000622,nan,0.313,0.0,0.687,1.0,0.313,0.613,0.387,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1257,951374,4800000,1534336223000,0.0012,0.00132,0.000905,0.996,0.000616,nan,0.315,0.0,0.685,1.0,0.315,0.613,0.387,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1278,971128,4900000,1534338220000,0.00118,0.00132,0.000904,0.996,0.000616,nan,0.313,0.0,0.687,1.0,0.313,0.611,0.389,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1306,991053,5000000,1534340324000,0.00121,0.00132,0.000902,0.996,0.000615,nan,0.314,0.0,0.686,1.0,0.314,0.609,0.391,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1326,1010694,5100000,1534342505000,0.00119,0.00131,0.000901,0.996,0.000616,nan,0.312,0.0,0.688,1.0,0.312,0.606,0.394,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1342,1029757,5200000,1534345017000,0.00115,0.0013,0.0009,0.996,0.000617,nan,0.31,0.0,0.69,1.0,0.31,0.602,0.398,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1372,1050042,5300000,1534348283000,0.00118,0.00131,0.00091,0.996,0.000626,nan,0.307,0.0,0.693,1.0,0.307,0.595,0.405,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1402,1074520,5400000,1534352099000,0.0012,0.0013,0.00091,0.996,0.000627,nan,0.307,0.0,0.693,1.0,0.307,0.594,0.406,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1432,1098798,5500000,1534355823000,0.00122,0.0013,0.000912,0.996,0.000628,nan,0.307,0.0,0.693,1.0,0.307,0.593,0.407,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1465,1123063,5600000,1534359354000,0.00127,0.0013,0.000909,0.996,0.000624,nan,0.309,0.0,0.691,1.0,0.309,0.594,0.406,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1523,1146771,5700000,1534362421000,0.00157,0.00133,0.000916,0.996,0.000626,nan,0.313,0.0,0.687,1.0,0.313,0.594,0.406,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1555,1158683,6000000,1534387000000,0.00274,0.00134,0.000937,0.996,0.000656,nan,0.296,0.0,0.704,1.0,0.296,0.574,0.426,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1594,1185542,6100000,1534391894000,0.00168,0.00134,0.000941,0.996,0.000659,nan,0.296,0.0,0.704,1.0,0.296,0.573,0.427,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1665,1214575,6200000,1534395699000,0.00204,0.00137,0.000949,0.996,0.000659,nan,0.302,0.0,0.698,1.0,0.302,0.575,0.425,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1699,1238553,6300000,1534397928000,0.00187,0.00137,0.000946,0.996,0.000655,nan,0.304,0.0,0.696,1.0,0.304,0.577,0.423,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1733,1262877,6400000,1534400142000,0.00176,0.00137,0.000944,0.996,0.000652,nan,0.305,0.0,0.695,1.0,0.305,0.577,0.423,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1757,1286380,6500000,1534401980000,0.00163,0.00137,0.000938,0.995,0.000647,nan,0.307,0.0,0.693,1.0,0.307,0.579,0.421,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1771,1309659,6600000,1534403754000,0.00148,0.00135,0.00093,0.995,0.000641,nan,0.307,0.0,0.693,1.0,0.307,0.581,0.419,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1798,1332818,6700000,1534405748000,0.00144,0.00135,0.000926,0.995,0.000638,nan,0.308,0.0,0.692,1.0,0.308,0.582,0.418,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1814,1357229,6800000,1534407692000,0.000969,0.00134,0.00092,0.995,0.000633,nan,0.308,0.0,0.692,1.0,0.308,0.583,0.417,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1858,1381959,6900000,1534409775000,0.00146,0.00134,0.000916,0.995,0.000627,nan,0.312,0.0,0.688,1.0,0.312,0.585,0.415,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1875,1406453,7000000,1534411756000,0.00117,0.00133,0.000911,0.995,0.000624,nan,0.311,0.0,0.689,1.0,0.311,0.584,0.416,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1893,1431532,7100000,1534413572000,0.00105,0.00132,0.000906,0.995,0.000621,nan,0.311,0.0,0.689,1.0,0.311,0.584,0.416,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1932,1455644,7200000,1534415178000,0.00117,0.00133,0.000902,0.995,0.000615,nan,0.315,0.0,0.685,1.0,0.315,0.586,0.414,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
1963,1480369,7300000,1534416750000,0.00118,0.00133,0.000898,0.995,0.00061,nan,0.317,0.0,0.683,1.0,0.317,0.588,0.412,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
2003,1505106,7400000,1534418460000,0.00125,0.00133,0.000897,0.995,0.000608,nan,0.318,0.0,0.682,1.0,0.318,0.588,0.412,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
2051,1530394,7500000,1534420152000,0.00133,0.00134,0.000902,0.995,0.00061,nan,0.32,0.0,0.68,1.0,0.32,0.587,0.413,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
2088,1555174,7600000,1534421958000,0.00135,0.00134,0.000903,0.995,0.00061,nan,0.321,0.0,0.679,1.0,0.321,0.586,0.414,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
2130,1580446,7700000,1534424198000,0.00138,0.00135,0.000903,0.995,0.000608,nan,0.323,0.0,0.677,1.0,0.323,0.586,0.414,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
2168,1605342,7800000,1534426507000,0.0014,0.00135,0.0009,0.995,0.000604,nan,0.325,0.0,0.675,1.0,0.325,0.587,0.413,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
2204,1630449,7900000,1534428901000,0.00156,0.00135,0.0009,0.995,0.000604,nan,0.326,0.0,0.674,1.0,0.326,0.586,0.414,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
2226,1654490,8000000,1534431501000,0.00109,0.00135,0.000901,0.995,0.000605,nan,0.325,0.0,0.675,1.0,0.325,0.584,0.416,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
2270,1679838,8100000,1534434488000,0.00137,0.00135,0.000906,0.995,0.000609,nan,0.325,0.0,0.675,1.0,0.325,0.582,0.418,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
2311,1705630,8200000,1534438303000,0.00144,0.00135,0.000906,0.995,0.000607,nan,0.327,0.0,0.673,1.0,0.327,0.582,0.418,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
2369,1731926,8300000,1534442273000,0.00162,0.00137,0.000911,0.995,0.000609,nan,0.329,0.0,0.671,1.0,0.329,0.581,0.419,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
2406,1756384,8400000,1534445358000,0.0016,0.00137,0.000913,0.995,0.00061,nan,0.329,0.0,0.671,1.0,0.329,0.58,0.42,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
2450,1781014,8500000,1534448098000,0.00163,0.00138,0.000918,0.995,0.000613,nan,0.329,0.0,0.671,1.0,0.329,0.579,0.421,TS_Lin_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1
11,6763,400000,1534215666000,0.00163,0.00163,0.0018,1.18,0.000864,nan,0.224,0.0,0.776,1.0,0.224,2.62,-1.62,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
31,24503,500000,1534221203000,0.00127,0.00127,0.0019,1.15,0.00112,nan,0.161,0.0,0.839,1.0,0.161,2.02,-1.02,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
47,41192,600000,1534223933000,0.00114,0.00114,0.00166,1.14,0.000914,nan,0.174,0.0,0.826,1.0,0.174,2.33,-1.33,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
65,58018,700000,1534225990000,0.00112,0.00112,0.00159,1.14,0.00086,nan,0.18,0.0,0.82,1.0,0.18,2.41,-1.41,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
70,74906,800000,1534227870000,0.000935,0.000935,0.00148,1.14,0.000768,nan,0.17,0.0,0.83,1.0,0.17,2.68,-1.68,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
83,91742,900000,1534229635000,0.000905,0.000905,0.00141,1.14,0.000713,nan,0.176,0.0,0.824,1.0,0.176,2.83,-1.83,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
89,108933,1000000,1534231460000,0.000432,0.000817,0.00137,1.13,0.000707,nan,0.164,0.0,0.836,1.0,0.164,2.82,-1.82,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
105,126451,1100000,1534233317000,0.0007,0.00083,0.00131,1.12,0.000663,nan,0.176,0.0,0.824,1.0,0.176,2.91,-1.91,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
121,144314,1200000,1534235388000,0.000771,0.000838,0.00128,1.12,0.000645,nan,0.182,0.0,0.818,1.0,0.182,2.92,-1.92,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
143,161974,1300000,1534237355000,0.000896,0.000883,0.00129,1.12,0.000649,nan,0.189,0.0,0.811,1.0,0.189,2.86,-1.86,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
156,181649,1400000,1534238888000,0.000843,0.000859,0.00125,1.11,0.000624,nan,0.193,0.0,0.807,1.0,0.193,2.91,-1.91,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
171,201552,1500000,1534240422000,0.000826,0.000848,0.00122,1.11,0.000608,nan,0.197,0.0,0.803,1.0,0.197,2.93,-1.93,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
177,222078,1600000,1534241857000,0.00074,0.000797,0.00119,1.11,0.000597,nan,0.192,0.0,0.808,1.0,0.192,2.95,-1.95,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
188,242433,1700000,1534243199000,0.000712,0.000775,0.00117,1.1,0.00059,nan,0.192,0.0,0.808,1.0,0.192,2.96,-1.96,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
196,262237,1800000,1534244712000,0.000676,0.000747,0.00115,1.1,0.000578,nan,0.19,0.0,0.81,1.0,0.19,2.99,-1.99,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
202,281676,1900000,1534246424000,0.000638,0.000717,0.00113,1.1,0.000575,nan,0.185,0.0,0.815,1.0,0.185,2.99,-1.99,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
220,299189,2000000,1534248381000,0.000671,0.000735,0.00114,1.1,0.000587,nan,0.186,0.0,0.814,1.0,0.186,2.93,-1.93,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
236,316823,2100000,1534250381000,0.00069,0.000745,0.00116,1.1,0.0006,nan,0.184,0.0,0.816,1.0,0.184,2.87,-1.87,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
256,334942,2200000,1534252487000,0.00133,0.000764,0.00117,1.1,0.000614,nan,0.184,0.0,0.816,1.0,0.184,2.8,-1.8,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
275,352780,2300000,1534254861000,0.00114,0.00078,0.00117,1.1,0.000626,nan,0.184,0.0,0.816,1.0,0.184,2.72,-1.72,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
